date,center_name,attendance_count
2013-12-12,Magee Community Center,27
2013-12-12,Jefferson Community Center,18
2013-12-12,Paulson Community Center,27
2013-12-12,Ormsby Community Center,4
2013-12-12,Phillips Community Center,120
2013-12-11,Warrington Community Center,34
2013-12-11,West Penn Community Center,101
2013-12-11,Brookline Community Center,177
2013-12-11,Ammon Community Center,19
2013-12-11,Arlington Community Center,43
2013-12-11,Jefferson Community Center,21
2013-12-11,Magee Community Center,38
2013-12-11,Ormsby Community Center,45
2013-12-11,Paulson Community Center,42
2013-12-11,Phillips Community Center,158
2013-12-10,West Penn Community Center,88
2013-12-10,Warrington Community Center,32
2013-12-10,Arlington Community Center,66
2013-12-10,Ammon Community Center,14
2013-12-10,Brookline Community Center,259
2013-12-10,Magee Community Center,22
2013-12-10,Jefferson Community Center,14
2013-12-10,Paulson Community Center,47
2013-12-10,Ormsby Community Center,53
2013-12-10,Phillips Community Center,110
2013-12-09,Warrington Community Center,40
2013-12-09,West Penn Community Center,70
2013-12-09,Brookline Community Center,251
2013-12-09,Ammon Community Center,20
2013-12-09,Arlington Community Center,42
2013-12-09,Jefferson Community Center,27
2013-12-09,Magee Community Center,46
2013-12-09,Ormsby Community Center,48
2013-12-09,Paulson Community Center,22
2013-12-09,Phillips Community Center,34
2013-12-07,Warrington Community Center,1
2013-12-07,Brookline Community Center,222
2013-12-07,Magee Community Center,2
2013-12-07,Ormsby Community Center,11
2013-12-07,Phillips Community Center,67
2013-12-06,Warrington Community Center,20
2013-12-06,West Penn Community Center,51
2013-12-06,Brookline Community Center,158
2013-12-06,Arlington Community Center,52
2013-12-06,Ammon Community Center,13
2013-12-06,Magee Community Center,23
2013-12-06,Jefferson Community Center,12
2013-12-06,Ormsby Community Center,21
2013-12-06,Paulson Community Center,32
2013-12-06,Phillips Community Center,90
2013-12-05,West Penn Community Center,40
2013-12-05,Warrington Community Center,40
2013-12-05,Ammon Community Center,13
2013-12-05,Arlington Community Center,26
2013-12-05,Brookline Community Center,171
2013-12-05,Jefferson Community Center,19
2013-12-05,Magee Community Center,12
2013-12-05,Paulson Community Center,2
2013-12-05,Ormsby Community Center,75
2013-12-05,Phillips Community Center,118
2013-12-04,Warrington Community Center,22
2013-12-04,West Penn Community Center,88
2013-12-04,Brookline Community Center,152
2013-12-04,Arlington Community Center,24
2013-12-04,Ammon Community Center,28
2013-12-04,Magee Community Center,20
2013-12-04,Jefferson Community Center,19
2013-12-04,Ormsby Community Center,53
2013-12-04,Paulson Community Center,33
2013-12-04,Phillips Community Center,101
2013-12-03,West Penn Community Center,110
2013-12-03,Warrington Community Center,41
2013-12-03,Ammon Community Center,28
2013-12-03,Arlington Community Center,140
2013-12-03,Brookline Community Center,249
2013-12-03,Jefferson Community Center,28
2013-12-03,Magee Community Center,14
2013-12-03,Paulson Community Center,37
2013-12-03,Ormsby Community Center,53
2013-12-03,Phillips Community Center,113
2013-12-02,Warrington Community Center,24
2013-12-02,West Penn Community Center,38
2013-12-02,Brookline Community Center,271
2013-12-02,Arlington Community Center,59
2013-12-02,Ammon Community Center,19
2013-12-02,Magee Community Center,28
2013-12-02,Jefferson Community Center,22
2013-12-02,Ormsby Community Center,54
2013-12-02,Paulson Community Center,33
2013-12-02,Phillips Community Center,51
2013-11-30,Ormsby Community Center,20
2013-11-30,Phillips Community Center,43
2013-11-27,West Penn Community Center,21
2013-11-27,Warrington Community Center,15
2013-11-27,Ammon Community Center,17
2013-11-27,Arlington Community Center,9
2013-11-27,Brookline Community Center,174
2013-11-27,Jefferson Community Center,17
2013-11-27,Magee Community Center,6
2013-11-27,Ormsby Community Center,19
2013-11-27,Paulson Community Center,32
2013-11-27,Phillips Community Center,51
2013-11-27,West Penn Pool,2
2013-11-26,Warrington Community Center,34
2013-11-26,West Penn Community Center,95
2013-11-26,Brookline Community Center,138
2013-11-26,Arlington Community Center,49
2013-11-26,Ammon Community Center,10
2013-11-26,Magee Community Center,13
2013-11-26,Jefferson Community Center,12
2013-11-26,Paulson Community Center,39
2013-11-26,Ormsby Community Center,53
2013-11-26,Phillips Community Center,55
2013-11-25,West Penn Community Center,69
2013-11-25,Warrington Community Center,44
2013-11-25,Ammon Community Center,24
2013-11-25,Arlington Community Center,56
2013-11-25,Brookline Community Center,247
2013-11-25,Jefferson Community Center,33
2013-11-25,Magee Community Center,5
2013-11-25,Ormsby Community Center,47
2013-11-25,Paulson Community Center,44
2013-11-25,Phillips Community Center,27
2013-11-23,Warrington Community Center,7
2013-11-23,West Penn Community Center,36
2013-11-23,Brookline Community Center,101
2013-11-22,West Penn Community Center,39
2013-11-22,Warrington Community Center,18
2013-11-22,Brookline Community Center,108
2013-11-22,Arlington Community Center,13
2013-11-22,Ammon Community Center,7
2013-11-22,Jefferson Community Center,18
2013-11-22,Paulson Community Center,37
2013-11-22,Ormsby Community Center,46
2013-11-22,Phillips Community Center,37
2013-11-21,Warrington Community Center,47
2013-11-21,West Penn Community Center,43
2013-11-21,Ammon Community Center,47
2013-11-21,Arlington Community Center,19
2013-11-21,Brookline Community Center,229
2013-11-21,Jefferson Community Center,32
2013-11-21,Magee Community Center,21
2013-11-21,Ormsby Community Center,3
2013-11-21,Paulson Community Center,61
2013-11-21,Phillips Community Center,43
2013-11-20,West Penn Community Center,88
2013-11-20,Warrington Community Center,33
2013-11-20,Brookline Community Center,198
2013-11-20,Arlington Community Center,118
2013-11-20,Ammon Community Center,25
2013-11-20,Magee Community Center,14
2013-11-20,Jefferson Community Center,24
2013-11-20,Paulson Community Center,43
2013-11-20,Ormsby Community Center,51
2013-11-20,Phillips Community Center,85
2013-11-19,Warrington Community Center,40
2013-11-19,West Penn Community Center,100
2013-11-19,Ammon Community Center,28
2013-11-19,Arlington Community Center,34
2013-11-19,Brookline Community Center,224
2013-11-19,Jefferson Community Center,41
2013-11-19,Magee Community Center,25
2013-11-19,Ormsby Community Center,31
2013-11-19,Paulson Community Center,30
2013-11-19,Phillips Community Center,110
2013-11-18,West Penn Community Center,52
2013-11-18,Warrington Community Center,48
2013-11-18,Brookline Community Center,296
2013-11-18,Arlington Community Center,87
2013-11-18,Ammon Community Center,21
2013-11-18,Magee Community Center,14
2013-11-18,Jefferson Community Center,39
2013-11-18,Paulson Community Center,38
2013-11-18,Phillips Community Center,36
2013-11-16,Warrington Community Center,6
2013-11-16,Brookline Community Center,63
2013-11-16,Jefferson Community Center,10
2013-11-16,Phillips Community Center,81
2013-11-15,Warrington Community Center,24
2013-11-15,West Penn Community Center,84
2013-11-15,Brookline Community Center,136
2013-11-15,Ammon Community Center,11
2013-11-15,Arlington Community Center,36
2013-11-15,Jefferson Community Center,18
2013-11-15,Magee Community Center,10
2013-11-15,Paulson Community Center,23
2013-11-15,Phillips Community Center,160
2013-11-14,West Penn Community Center,66
2013-11-14,Warrington Community Center,44
2013-11-14,Arlington Community Center,50
2013-11-14,Ammon Community Center,16
2013-11-14,Brookline Community Center,177
2013-11-14,Magee Community Center,11
2013-11-14,Jefferson Community Center,19
2013-11-14,Paulson Community Center,30
2013-11-14,Phillips Community Center,52
2013-11-13,Warrington Community Center,42
2013-11-13,West Penn Community Center,88
2013-11-13,Brookline Community Center,147
2013-11-13,Ammon Community Center,14
2013-11-13,Arlington Community Center,35
2013-11-13,Jefferson Community Center,22
2013-11-13,Magee Community Center,32
2013-11-13,Paulson Community Center,37
2013-11-13,Ormsby Community Center,5
2013-11-13,Phillips Community Center,98
2013-11-12,West Penn Community Center,97
2013-11-12,Warrington Community Center,36
2013-11-12,Arlington Community Center,49
2013-11-12,Ammon Community Center,10
2013-11-12,Brookline Community Center,222
2013-11-12,Magee Community Center,15
2013-11-12,Jefferson Community Center,18
2013-11-12,Ormsby Community Center,84
2013-11-12,Paulson Community Center,32
2013-11-12,Phillips Community Center,101
2013-11-09,Warrington Community Center,2
2013-11-09,Brookline Community Center,128
2013-11-09,Ormsby Community Center,5
2013-11-09,Phillips Community Center,38
2013-11-08,Warrington Community Center,16
2013-11-08,Brookline Community Center,110
2013-11-08,Ammon Community Center,17
2013-11-08,Arlington Community Center,13
2013-11-08,Jefferson Community Center,14
2013-11-08,Magee Community Center,19
2013-11-08,Ormsby Community Center,26
2013-11-08,Paulson Community Center,27
2013-11-08,Phillips Community Center,62
2013-11-07,Warrington Community Center,48
2013-11-07,Arlington Community Center,29
2013-11-07,Ammon Community Center,63
2013-11-07,Brookline Community Center,130
2013-11-07,Magee Community Center,37
2013-11-07,Jefferson Community Center,10
2013-11-07,Paulson Community Center,46
2013-11-07,Ormsby Community Center,27
2013-11-07,Phillips Community Center,78
2013-11-06,Warrington Community Center,52
2013-11-06,Brookline Community Center,125
2013-11-06,Ammon Community Center,38
2013-11-06,Arlington Community Center,17
2013-11-06,Jefferson Community Center,39
2013-11-06,Magee Community Center,18
2013-11-06,Ormsby Community Center,45
2013-11-06,Paulson Community Center,22
2013-11-06,Phillips Community Center,137
2013-11-05,Arlington Community Center,49
2013-11-05,Ammon Community Center,58
2013-11-05,Brookline Community Center,175
2013-11-05,Magee Community Center,16
2013-11-05,Jefferson Community Center,17
2013-11-05,Ormsby Community Center,59
2013-11-05,Phillips Community Center,271
2013-11-04,Warrington Community Center,40
2013-11-04,Brookline Community Center,182
2013-11-04,Ammon Community Center,44
2013-11-04,Jefferson Community Center,36
2013-11-04,Magee Community Center,27
2013-11-04,Ormsby Community Center,56
2013-11-04,Paulson Community Center,30
2013-11-04,Phillips Community Center,66
2013-11-02,Warrington Community Center,4
2013-11-02,West Penn Community Center,14
2013-11-02,Arlington Community Center,72
2013-11-02,Brookline Community Center,134
2013-11-02,Ormsby Community Center,7
2013-11-02,Phillips Community Center,32
2013-11-01,West Penn Community Center,61
2013-11-01,Warrington Community Center,18
2013-11-01,Brookline Community Center,107
2013-11-01,Arlington Community Center,41
2013-11-01,Ammon Community Center,46
2013-11-01,Magee Community Center,28
2013-11-01,Jefferson Community Center,26
2013-11-01,Ormsby Community Center,27
2013-11-01,Paulson Community Center,26
2013-11-01,Phillips Community Center,57
2013-10-31,Warrington Community Center,33
2013-10-31,West Penn Community Center,148
2013-10-31,Ammon Community Center,64
2013-10-31,Arlington Community Center,49
2013-10-31,Brookline Community Center,80
2013-10-31,Jefferson Community Center,16
2013-10-31,Magee Community Center,12
2013-10-31,Paulson Community Center,31
2013-10-31,Ormsby Community Center,32
2013-10-31,Phillips Community Center,80
2013-10-30,West Penn Community Center,110
2013-10-30,Warrington Community Center,88
2013-10-30,Brookline Community Center,141
2013-10-30,Arlington Community Center,24
2013-10-30,Ammon Community Center,110
2013-10-30,Magee Community Center,46
2013-10-30,Jefferson Community Center,35
2013-10-30,Ormsby Community Center,18
2013-10-30,Paulson Community Center,31
2013-10-30,Phillips Community Center,106
2013-10-29,Warrington Community Center,49
2013-10-29,West Penn Community Center,90
2013-10-29,Ammon Community Center,20
2013-10-29,Arlington Community Center,32
2013-10-29,Brookline Community Center,162
2013-10-29,Jefferson Community Center,33
2013-10-29,Magee Community Center,44
2013-10-29,Paulson Community Center,29
2013-10-29,Ormsby Community Center,66
2013-10-29,Phillips Community Center,89
2013-10-28,West Penn Community Center,55
2013-10-28,Warrington Community Center,34
2013-10-28,Brookline Community Center,268
2013-10-28,Arlington Community Center,22
2013-10-28,Ammon Community Center,94
2013-10-28,Magee Community Center,18
2013-10-28,Jefferson Community Center,41
2013-10-28,Ormsby Community Center,58
2013-10-28,Paulson Community Center,30
2013-10-28,Phillips Community Center,200
2013-10-26,Warrington Community Center,18
2013-10-26,West Penn Community Center,32
2013-10-26,Brookline Community Center,151
2013-10-26,Ormsby Community Center,10
2013-10-26,Phillips Community Center,39
2013-10-25,West Penn Community Center,51
2013-10-25,Warrington Community Center,22
2013-10-25,Brookline Community Center,145
2013-10-25,Ammon Community Center,38
2013-10-25,Arlington Community Center,18
2013-10-25,Jefferson Community Center,22
2013-10-25,Magee Community Center,18
2013-10-25,Paulson Community Center,29
2013-10-25,Phillips Community Center,83
2013-10-24,Warrington Community Center,39
2013-10-24,West Penn Community Center,112
2013-10-24,Arlington Community Center,53
2013-10-24,Ammon Community Center,17
2013-10-24,Brookline Community Center,134
2013-10-24,Magee Community Center,20
2013-10-24,Jefferson Community Center,32
2013-10-24,Paulson Community Center,31
2013-10-24,Ormsby Community Center,37
2013-10-24,Phillips Community Center,83
2013-10-23,West Penn Community Center,60
2013-10-23,Warrington Community Center,54
2013-10-23,Brookline Community Center,243
2013-10-23,Ammon Community Center,59
2013-10-23,Arlington Community Center,23
2013-10-23,Jefferson Community Center,24
2013-10-23,Magee Community Center,34
2013-10-23,Ormsby Community Center,34
2013-10-23,Paulson Community Center,29
2013-10-23,Phillips Community Center,53
2013-10-22,Warrington Community Center,52
2013-10-22,West Penn Community Center,41
2013-10-22,Arlington Community Center,29
2013-10-22,Ammon Community Center,67
2013-10-22,Brookline Community Center,176
2013-10-22,Magee Community Center,39
2013-10-22,Jefferson Community Center,28
2013-10-22,Paulson Community Center,32
2013-10-22,Ormsby Community Center,93
2013-10-22,Phillips Community Center,57
2013-10-21,West Penn Community Center,48
2013-10-21,Warrington Community Center,47
2013-10-21,Brookline Community Center,176
2013-10-21,Ammon Community Center,25
2013-10-21,Arlington Community Center,31
2013-10-21,Jefferson Community Center,39
2013-10-21,Magee Community Center,18
2013-10-21,Ormsby Community Center,57
2013-10-21,Paulson Community Center,27
2013-10-21,Phillips Community Center,156
2013-10-19,Warrington Community Center,11
2013-10-19,Brookline Community Center,247
2013-10-19,Ormsby Community Center,19
2013-10-19,Phillips Community Center,120
2013-10-18,Warrington Community Center,149
2013-10-18,West Penn Community Center,35
2013-10-18,Brookline Community Center,146
2013-10-18,Arlington Community Center,17
2013-10-18,Ammon Community Center,9
2013-10-18,Magee Community Center,12
2013-10-18,Jefferson Community Center,28
2013-10-18,Ormsby Community Center,32
2013-10-18,Paulson Community Center,48
2013-10-18,Phillips Community Center,56
2013-10-17,West Penn Community Center,113
2013-10-17,Warrington Community Center,45
2013-10-17,Ammon Community Center,44
2013-10-17,Arlington Community Center,29
2013-10-17,Brookline Community Center,125
2013-10-17,Jefferson Community Center,28
2013-10-17,Magee Community Center,19
2013-10-17,Paulson Community Center,47
2013-10-17,Ormsby Community Center,4
2013-10-17,Phillips Community Center,112
2013-10-16,Warrington Community Center,33
2013-10-16,West Penn Community Center,142
2013-10-16,Brookline Community Center,159
2013-10-16,Arlington Community Center,24
2013-10-16,Ammon Community Center,98
2013-10-16,Magee Community Center,34
2013-10-16,Jefferson Community Center,34
2013-10-16,Ormsby Community Center,1
2013-10-16,Paulson Community Center,35
2013-10-16,Phillips Community Center,100
2013-10-15,West Penn Community Center,65
2013-10-15,Warrington Community Center,29
2013-10-15,Ammon Community Center,32
2013-10-15,Arlington Community Center,24
2013-10-15,Brookline Community Center,134
2013-10-15,Jefferson Community Center,27
2013-10-15,Magee Community Center,23
2013-10-15,Paulson Community Center,32
2013-10-15,Ormsby Community Center,91
2013-10-15,Phillips Community Center,97
2013-10-14,Warrington Community Center,33
2013-10-14,West Penn Community Center,55
2013-10-14,Brookline Community Center,214
2013-10-14,Arlington Community Center,26
2013-10-14,Ammon Community Center,108
2013-10-14,Magee Community Center,22
2013-10-14,Jefferson Community Center,31
2013-10-14,Ormsby Community Center,82
2013-10-14,Paulson Community Center,36
2013-10-14,Phillips Community Center,28
2013-10-12,West Penn Community Center,15
2013-10-12,Warrington Community Center,10
2013-10-12,Brookline Community Center,88
2013-10-12,Ormsby Community Center,9
2013-10-12,Phillips Community Center,14
2013-10-11,Warrington Community Center,30
2013-10-11,West Penn Community Center,38
2013-10-11,Brookline Community Center,96
2013-10-11,Ammon Community Center,12
2013-10-11,Arlington Community Center,23
2013-10-11,Jefferson Community Center,27
2013-10-11,Ormsby Community Center,26
2013-10-11,Paulson Community Center,15
2013-10-11,Phillips Community Center,28
2013-10-10,West Penn Community Center,117
2013-10-10,Warrington Community Center,27
2013-10-10,Arlington Community Center,68
2013-10-10,Ammon Community Center,49
2013-10-10,Brookline Community Center,150
2013-10-10,Jefferson Community Center,25
2013-10-10,Magee Community Center,10
2013-10-10,Paulson Community Center,30
2013-10-10,Ormsby Community Center,84
2013-10-10,Phillips Community Center,84
2013-10-09,Warrington Community Center,62
2013-10-09,West Penn Community Center,121
2013-10-09,Brookline Community Center,286
2013-10-09,Ammon Community Center,52
2013-10-09,Arlington Community Center,28
2013-10-09,Magee Community Center,15
2013-10-09,Jefferson Community Center,39
2013-10-09,Ormsby Community Center,41
2013-10-09,Paulson Community Center,27
2013-10-09,Phillips Community Center,16
2013-10-08,West Penn Community Center,38
2013-10-08,Warrington Community Center,40
2013-10-08,Arlington Community Center,33
2013-10-08,Ammon Community Center,25
2013-10-08,Brookline Community Center,253
2013-10-08,Jefferson Community Center,29
2013-10-08,Magee Community Center,10
2013-10-08,Paulson Community Center,28
2013-10-08,Ormsby Community Center,71
2013-10-08,Phillips Community Center,100
2013-10-07,Warrington Community Center,31
2013-10-07,West Penn Community Center,55
2013-10-07,Brookline Community Center,228
2013-10-07,Ammon Community Center,91
2013-10-07,Arlington Community Center,21
2013-10-07,Magee Community Center,16
2013-10-07,Jefferson Community Center,30
2013-10-07,Ormsby Community Center,86
2013-10-07,Paulson Community Center,20
2013-10-07,Phillips Community Center,73
2013-10-05,West Penn Community Center,22
2013-10-05,Warrington Community Center,8
2013-10-05,Brookline Community Center,204
2013-10-05,Magee Community Center,5
2013-10-05,Ormsby Community Center,19
2013-10-05,Phillips Community Center,28
2013-10-04,Warrington Community Center,16
2013-10-04,West Penn Community Center,22
2013-10-04,Brookline Community Center,84
2013-10-04,Arlington Community Center,14
2013-10-04,Ammon Community Center,12
2013-10-04,Magee Community Center,14
2013-10-04,Jefferson Community Center,15
2013-10-04,Ormsby Community Center,15
2013-10-04,Paulson Community Center,16
2013-10-04,Phillips Community Center,46
2013-10-03,West Penn Community Center,91
2013-10-03,Warrington Community Center,28
2013-10-03,Ammon Community Center,72
2013-10-03,Arlington Community Center,51
2013-10-03,Brookline Community Center,152
2013-10-03,Jefferson Community Center,23
2013-10-03,Magee Community Center,14
2013-10-03,Paulson Community Center,10
2013-10-03,Ormsby Community Center,79
2013-10-03,Phillips Community Center,59
2013-10-02,Warrington Community Center,19
2013-10-02,West Penn Community Center,42
2013-10-02,Brookline Community Center,151
2013-10-02,Arlington Community Center,34
2013-10-02,Ammon Community Center,56
2013-10-02,Magee Community Center,16
2013-10-02,Jefferson Community Center,24
2013-10-02,Ormsby Community Center,48
2013-10-02,Paulson Community Center,25
2013-10-02,Phillips Community Center,29
2013-10-01,West Penn Community Center,30
2013-10-01,Warrington Community Center,24
2013-10-01,Ammon Community Center,29
2013-10-01,Arlington Community Center,31
2013-10-01,Brookline Community Center,140
2013-10-01,Jefferson Community Center,18
2013-10-01,Magee Community Center,11
2013-10-01,Paulson Community Center,23
2013-10-01,Ormsby Community Center,82
2013-10-01,Phillips Community Center,53
2013-09-30,Warrington Community Center,26
2013-09-30,West Penn Community Center,33
2013-09-30,Brookline Community Center,199
2013-09-30,Arlington Community Center,20
2013-09-30,Ammon Community Center,23
2013-09-30,Magee Community Center,27
2013-09-30,Jefferson Community Center,32
2013-09-30,Ormsby Community Center,47
2013-09-30,Paulson Community Center,35
2013-09-30,Phillips Community Center,16
2013-09-28,West Penn Community Center,7
2013-09-28,Warrington Community Center,7
2013-09-28,Brookline Community Center,211
2013-09-28,Phillips Community Center,19
2013-09-27,Warrington Community Center,23
2013-09-27,West Penn Community Center,29
2013-09-27,Brookline Community Center,149
2013-09-27,Ammon Community Center,13
2013-09-27,Jefferson Community Center,34
2013-09-27,Magee Community Center,24
2013-09-27,Paulson Community Center,15
2013-09-27,Phillips Community Center,32
2013-09-26,West Penn Community Center,119
2013-09-26,Warrington Community Center,19
2013-09-26,Ammon Community Center,92
2013-09-26,Brookline Community Center,142
2013-09-26,Magee Community Center,23
2013-09-26,Jefferson Community Center,30
2013-09-26,Paulson Community Center,21
2013-09-26,Ormsby Community Center,7
2013-09-26,Phillips Community Center,40
2013-09-25,Warrington Community Center,17
2013-09-25,West Penn Community Center,162
2013-09-25,Brookline Community Center,129
2013-09-25,Ammon Community Center,18
2013-09-25,Jefferson Community Center,24
2013-09-25,Magee Community Center,23
2013-09-25,Ormsby Community Center,47
2013-09-25,Paulson Community Center,24
2013-09-25,Phillips Community Center,63
2013-09-24,West Penn Community Center,40
2013-09-24,Warrington Community Center,25
2013-09-24,Ammon Community Center,78
2013-09-24,Brookline Community Center,146
2013-09-24,Magee Community Center,2
2013-09-24,Jefferson Community Center,40
2013-09-24,Paulson Community Center,20
2013-09-24,Ormsby Community Center,97
2013-09-24,Phillips Community Center,18
2013-09-23,Warrington Community Center,24
2013-09-23,West Penn Community Center,58
2013-09-23,Brookline Community Center,220
2013-09-23,Ammon Community Center,70
2013-09-23,Arlington Community Center,5
2013-09-23,Jefferson Community Center,28
2013-09-23,Magee Community Center,23
2013-09-23,Ormsby Community Center,36
2013-09-23,Paulson Community Center,28
2013-09-23,Phillips Community Center,48
2013-09-21,Warrington Community Center,2
2013-09-21,Brookline Community Center,80
2013-09-21,Phillips Community Center,15
2013-09-20,Warrington Community Center,18
2013-09-20,West Penn Community Center,36
2013-09-20,Brookline Community Center,112
2013-09-20,Arlington Community Center,11
2013-09-20,Ammon Community Center,21
2013-09-20,Magee Community Center,21
2013-09-20,Jefferson Community Center,20
2013-09-20,Paulson Community Center,3
2013-09-20,Ormsby Community Center,19
2013-09-20,Phillips Community Center,13
2013-09-19,West Penn Community Center,114
2013-09-19,Warrington Community Center,20
2013-09-19,Ammon Community Center,26
2013-09-19,Arlington Community Center,64
2013-09-19,Brookline Community Center,157
2013-09-19,Jefferson Community Center,30
2013-09-19,Magee Community Center,8
2013-09-19,Ormsby Community Center,61
2013-09-19,Paulson Community Center,26
2013-09-19,Phillips Community Center,74
2013-09-18,Warrington Community Center,27
2013-09-18,West Penn Community Center,88
2013-09-18,Brookline Community Center,135
2013-09-18,Arlington Community Center,9
2013-09-18,Ammon Community Center,83
2013-09-18,Magee Community Center,13
2013-09-18,Jefferson Community Center,16
2013-09-18,Paulson Community Center,16
2013-09-18,Ormsby Community Center,29
2013-09-18,Phillips Community Center,34
2013-09-17,West Penn Community Center,112
2013-09-17,Warrington Community Center,25
2013-09-17,Ammon Community Center,83
2013-09-17,Arlington Community Center,18
2013-09-17,Brookline Community Center,85
2013-09-17,Jefferson Community Center,25
2013-09-17,Magee Community Center,13
2013-09-17,Ormsby Community Center,86
2013-09-17,Paulson Community Center,26
2013-09-17,Phillips Community Center,69
2013-09-16,Warrington Community Center,25
2013-09-16,West Penn Community Center,39
2013-09-16,Brookline Community Center,185
2013-09-16,Arlington Community Center,20
2013-09-16,Ammon Community Center,30
2013-09-16,Magee Community Center,27
2013-09-16,Jefferson Community Center,24
2013-09-16,Paulson Community Center,23
2013-09-16,Ormsby Community Center,28
2013-09-16,Phillips Community Center,125
